incident_entry_id,nearest_intersection,offense_category,offense_description,state_offense_code,arrest_charge,charge_description,incident_occurred_at,scout_car_area,police_precinct,zip_code,longitude,latitude
719877-1304,E 7 Mile Rd & Conant St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-21 19:15:00,1107,11,48234,-83.0736774510737,42.43292927678587
718254-1304,Plymouth Rd & Coyle St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-17 17:45:00,0204,02,48227,-83.19317413411623,42.37268428433203
717962-1304,Randolph St & Monroe St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-17 01:35:00,0312,03,48226,-83.04483922441446,42.33398747491058
717939-1304,E Fort St & Beaubien St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-17 01:05:00,0312,03,48226,-83.04137444661012,42.33321031817744
717973-5201,E Fort St & Beaubien St,WEAPONS OFFENSES,NON-FATAL SHOOTING,5201,52001,WEAPONS OFFENSE - CONCEALED,2021-09-17 01:05:00,0312,03,48226,-83.04137444661012,42.33321031817744
716902-0901,W McNichols Rd & Cheyenne St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-09-14 13:31:00,1207,12,48235,-83.17546847099327,42.416625832333615
717139-1304,Riopelle St & E 7 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-14 23:10:00,1101,11,48203,-83.08654411928093,42.43278539355994
718513-1304,Calumet St & Trumbull St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-18 06:25:00,0308,03,48208,-83.07598037235,42.34733409949239
959608-0901,Margareta St & Codding St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2023-05-03 16:00:00,0805,08,48219,-83.27106033057488,42.42503309789895
714676-0901,Goulburn St & E State Fair St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-09-10 18:28:00,0901,09,48205,-82.99391785241842,42.441981468152086
712990-1304,Stender St & McDougall St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-07 01:00:00,1107,11,48212,-83.07093159987103,42.42106942780494
712992-2900,Stender St & McDougall St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2021-09-07 01:00:00,1107,11,48212,-83.07093159987103,42.42106942780494
716371-1304,Queen St & Hazelridge St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-09-05 23:44:00,0906,09,48205,-82.96762519178294,42.42476406278838
669048-1304,Bewick St & E Warren Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-05-20 23:48:00,0501,05,48214,-82.9945625503155,42.38318678781469
669825-1304,Mansfield St & Cambridge Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-05-22 19:20:00,0804,08,48235,-83.20634419364059,42.4321352775407
714763-1304,Fenkell St & Strathmoor St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-09-10 17:58:00,0201,02,48227,-83.18776251715323,42.40186161953449
701501-1304,W McNichols Rd & Livernois Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-08 04:00:00,1209,12,48221,-83.14084021795523,42.41715315093414
634119-1304,E Lantz St & Shields St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-02-12 20:03:00,1103,11,48234,-83.06006448189751,42.438135364365536
782103-1304,Minden St & Westphalia St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-08-09 00:30:00,0909,09,48205,-82.9884734671642,42.42162646677209
713814-1304,Stockton St & Justine St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-08 16:52:00,1108,11,48234,-83.05848511975876,42.42781870882975
713869-2900,Stockton St & Justine St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2021-09-08 16:52:00,1108,11,48234,-83.05848511975876,42.42781870882975
712299-1304,Joseph Campau St & E Vernor Hwy,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-05 00:00:00,0710,07,48207,-83.02741020640946,42.3511358898767
715901-1304,Edinborough Rd & Pembroke Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-12 03:30:00,0803,08,48219,-83.23483952917226,42.436890961438046
709977-0901,Robson St & Wadsworth St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-08-30 17:00:00,0204,02,48227,-83.19218126518837,42.37489850579891
712224-1304,W McNichols Rd & Wormer St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-05 01:07:00,0809,08,48219,-83.27963707365444,42.414479356452645
696336-1304,Clairmount St & Lawton St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-26 04:25:00,1007,10,48206,-83.11116146354767,42.37179233756887
711991-1304,Grand River Ave & Prevost St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-04 11:00:00,0814,08,48227,-83.202671316494,42.39440806271316
711853-1304,Van Dyke St & Harper Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-03 20:35:00,0701,07,48213,-83.02140184546377,42.38799700654062
667413-1304,Lumpkin St & Victoria St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-05-17 14:00:00,1110,11,48212,-83.07640026728014,42.41286980545819
696576-1304,Whitlock St & Longacre St,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING,2021-07-26 00:00:00,0612,06,48228,-83.21334092690986,42.33980048130196
696276-0901,Whitlock St & Longacre St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-07-26 00:00:00,0612,06,48228,-83.21334092690986,42.33980048130196
710507-1304,Hubbell St & Tyler St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-31 22:30:00,0204,02,48227,-83.18831869699139,42.38407239048559
709618-0901,Maryland St & Mack Ave,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-08-29 21:49:00,0506,05,48224,-82.94560681420978,42.387655957455145
711490-1304,W 7 Mile Rd & Heyden St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-03 01:30:00,0802,08,48219,-83.24075689108246,42.42953671735297
954274-1304,Moross Rd & Chandler Park Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2023-04-22 01:58:00,0500,05,48236,-82.9151376719804,42.41886798829204
951942-1304,Crocuslawn St & Mendota St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-04-17 00:40:00,0208,02,48204,-83.16438427315285,42.36822822694744
688263-1304,Emeline St & Syracuse St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-05 01:40:00,1111,11,48212,-83.04456733264308,42.41257215172912
901736-1304,W McNichols Rd & Bentler St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-12-12 10:30:00,0806,08,48219,-83.25254809046724,42.41475939442511
780862-1304,Appoline St & Clarita St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-08-30 00:14:00,1207,12,48235,-83.17179970070002,42.42943482780076
712655-1304,Gavel St & Meyers Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-05 12:00:00,0203,02,48227,-83.16895182582766,42.393197416870045
695181-1304,Watson St & East Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-22 19:24:00,0312,03,48201,-83.04763674457232,42.34808269655756
930629-0901,Grand River Ave & Avery St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2022-10-29 20:33:00,0308,03,48208,-83.07678160420146,42.34365755323444
706165-0901,Hayes St & E State Fair St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-08-20 15:34:00,0902,09,48205,-82.9657398336877,42.442688785762606
780465-1304,Hayes St & E State Fair St,AGGRAVATED ASSAULT,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),1304,13004,NON-FATAL SHOOTING,2021-08-20 15:34:00,0902,09,48205,-82.9657398336877,42.442688785762606
682130-1304,Evergreen Rd & W Outer Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-18 21:30:00,0813,08,48223,-83.2373069506992,42.39801135056646
706909-1304,Frankfort St & Conner St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-22 18:07:00,0502,05,48213,-82.97874803593355,42.39021871283772
706599-1304,Turner St & Prairie St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-21 20:00:00,0209,02,48204,-83.14357597095315,42.3689819821044
706680-1304,Livernois Ave & W Davison St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-22 01:45:00,1002,10,48238,-83.13954914433012,42.38660008864731
653690-1304,Keeler St & Ferguson St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-04-09 21:00:00,0812,08,48227,-83.2094618964568,42.403086453720704
909815-1304,Omaha St & Fort St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-01-02 18:37:00,0415,04,48217,-83.15997533542193,42.27037753698912
704251-1304,W Chicago St & Decatur St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-16 00:15:00,0207,02,48227,-83.1801088093326,42.36574997005747
698095-1304,E Robinwood St & Sherwood St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-30 13:43:00,1109,11,48234,-83.03395977116784,42.43197687601733
907291-1304,Stahelin Ave & W Chicago St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-12-21 10:18:00,0607,06,48228,-83.22514662081109,42.36491611319502
907290-2900,Stahelin Ave & W Chicago St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY                                          ,2022-12-21 10:18:00,0607,06,48228,-83.22514662081109,42.36491611319502
698756-1304,Salem St & Santa Maria St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-01 01:58:00,0805,08,48219,-83.28525633373468,42.416680981714975
698403-1304,Wyoming St & W 8 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-31 04:00:00,1202,12,48221,-83.16150863699427,42.44566223672276
677287-0901,Orangelawn St & Longacre St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-06-07 17:05:00,0603,06,48227,-83.21430666394,42.36755976898463
702508-0901,Norwood St & E 7 Mile Rd,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-08-10 23:10:00,1102,11,48234,-83.06714782635073,42.43304936361346
696927-1304,E Forest Ave & N I 75 Service Drive,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-27 23:00:00,0706,07,48207,-83.05244935590758,42.35886764412312
696925-0901,La Salle Blvd & W Davison St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-07-27 23:18:00,1003,10,48238,-83.11912816034383,42.39409761014405
924145-1304,Humphrey St & Petoskey Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING                                          ,2023-02-08 14:30:00,1004,10,48204,-83.1275804937669,42.376640538421874
692547-1304,Chalfonte St & Schaefer Hwy,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-16 03:50:00,0203,02,48227,-83.1790209619637,42.39989652799432
717479-1304,Mack Ave & Concord St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-09-15 22:27:00,0707,07,48207,-83.0164006905844,42.363188274718375
701800-0903,Townsend St & Gratiot Ave,HOMICIDE,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,0903,09003,NEGLIGENT HOMICIDE - VEHICLE / BOAT / SNOWMOBILE / ORV,2021-08-08 23:41:00,0705,07,48213,-83.01658834382417,42.37596060601632
922755-1304,W Grand Blvd & Lincoln St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2023-02-05 03:00:00,1008,10,48202,-83.08259027063764,42.36679265108998
701749-0901,Whittier St & Linville St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-08-08 20:43:00,0504,05,48224,-82.94083591233233,42.41019986142377
691001-1304,Duprey St & Casino St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-12 00:00:00,0907,09,48224,-82.9361786588633,42.42277757923063
700171-1304,W Chicago St & Burnette St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-04 23:06:00,0209,02,48204,-83.14215665659049,42.366530359944
700533-1304,Boulder St & Edmore Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-05 21:45:00,0903,09,48205,-82.95368001859643,42.44742705434242
698675-1304,French Rd & Dubay St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-31 22:21:00,1112,11,48234,-83.01500311408113,42.41512230004138
780106-1304,Fairport St & Pinewood St,AGGRAVATED ASSAULT,ROBBERY,1304,13004,NON-FATAL SHOOTING,2021-08-03 10:15:00,0901,09,48205,-82.99134740532261,42.43840887577954
780080-1304,Syracuse St & E McNichols Rd,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-07-21 20:45:00,1108,11,48212,-83.04505370605753,42.41903209480715
701116-1304,Downing St & S Ethel St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-07 01:15:00,0415,04,48217,-83.15123373472066,42.26909853176504
701034-1304,S Harbaugh St & Dearborn St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-08-06 22:35:00,0412,04,48209,-83.12246865018191,42.2921071332764
648509-1304,Fenkell St & Ardmore St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-03-27 14:30:00,0202,02,48227,-83.18451489499768,42.4019475520764
697918-1304,Ohio St & Mackenzie St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-30 03:05:00,0210,02,48204,-83.15291401926272,42.35667093553693
698345-1304,W Outer Dr & N M 10,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-07-31 00:45:00,1207,12,48235,-83.17617545760388,42.42099831253684
678686-1304,Springle St & Mack Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-10 21:45:00,0509,05,48215,-82.96419800466572,42.384069542552105
794251-1304,Harper Ave & Gratiot Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-03-30 23:15:00,0701,07,48213,-83.00522051763076,42.393136044651705
718157-1304,W Chicago St & Penrod St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-07-09 00:00:00,0607,06,48228,-83.22028512971336,42.36500146098132
696729-1304,W Chicago St & Brace St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-27 08:19:00,0607,06,48228,-83.22389392942651,42.36493856723459
695950-1304,Fenkell St & Whitcomb St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-25 01:55:00,0202,02,48227,-83.19627337183282,42.401596202583136
688706-1304,Linwood St & Pingree St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-05 18:20:00,1007,10,48206,-83.10566815851726,42.36880893380625
686812-0901,Castleton St & Schaefer Hwy,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-06-30 22:23:00,0205,02,48227,-83.17810399062512,42.3762607459081
680089-1304,Riverview St & Dale St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-12 21:12:00,0601,06,48223,-83.27339320260184,42.38806648038019
739623-2900,Riverview St & Dale St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2021-06-12 21:12:00,0601,06,48223,-83.27339320260184,42.38806648038019
690901-1304,Greenfield Rd & Keeler St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-11 21:00:00,0812,08,48227,-83.1987828338061,42.403314781087495
687369-1304,Rosa Parks Blvd & Collingwood St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-02 13:03:00,1005,10,48206,-83.10451715807775,42.383752251713474
695064-1304,Griggs St & W Point St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-22 17:46:00,0208,02,48204,-83.16174483595086,42.36204608804673
695039-1304,Prest St & Tireman Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-22 13:00:00,0207,02,48228,-83.19551266395253,42.350953290137205
690643-1304,Trojan St & Biltmore St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-11 03:24:00,0804,08,48235,-83.21245313194741,42.44098258693044
628034-1304,E I 96 & W/E Schoolcraft Crossover,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-01-25 22:00:00,0603,06,48223,-83.25603737344332,42.385440836231126
754628-1304,Eureka St & E 7 Mile Rd,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-07-23 23:19:00,1103,11,48234,-83.05769732256708,42.43325692200033
690616-1304,McKinney Ave & Britain St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-11 02:35:00,0907,09,48224,-82.94310756540845,42.42045753757759
749176-1304,Glenhurst/Grayfield Cutoff & Grayfield St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-07-09 20:45:00,0805,08,48219,-83.27086138876597,42.42814863925034
687608-1304,Thatcher St & Pennington Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-03 01:53:00,1208,12,48221,-83.1477650846956,42.422523944854255
688001-0901,Hamilton Ave & Collingwood St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-07-04 05:20:00,1005,10,48202,-83.09575610727869,42.38696095038743
687596-0901,Prest St & Keeler St,HOMICIDE,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021-07-03 00:30:00,0201,02,48227,-83.19759944569734,42.40335103077618
669597-1304,Strasburg St & E McNichols Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-05-22 03:48:00,0905,09,48205,-82.99801422353895,42.42210008274581
693349-1304,Hawthorne St & Emery St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-18 15:27:00,1101,11,48203,-83.09269817247714,42.43509363649316
830556-1304,W Forest Ave & Trumbull St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-06-26 01:00:00,0308,03,48201,-83.07747154886275,42.349936090693696
826149-1304,Wayburn St & Waveney St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-06-15 21:34:00,0506,05,48224,-82.95010640503138,42.39262342140229
824425-2900,Longview St & Chalmers St,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2022-06-12 02:50:00,0910,09,48213,-82.96863140591286,42.41119572963306
824358-1304,Longview St & Chalmers St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-06-12 02:50:00,0910,09,48213,-82.96863140591286,42.41119572963306
906625-1304,E I 96 Cd & E I 96,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING                                          ,2022-12-25 08:00:00,0605,06,48227,-83.20173676737495,42.38440569539329
735000-1304,Dexter Ave & Waverly,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-06-04 22:28:00,1002,10,48238,-83.13044268485623,42.38912517112288
766250-1304,Cardoni St & E Nevada St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-01-16 00:35:00,1106,11,48203,-83.09107189034565,42.42497879303557
761639-1304,Pembroke Ave & Asbury Park,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2022-01-02 18:37:00,0804,08,48235,-83.20985711769823,42.43742401043592
690296-1304,Livernois Ave & W Outer Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-10 04:00:00,1203,12,48221,-83.14166888549676,42.435236061534106
688667-1304,Whitlock St & Heyden St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-06 05:01:00,0612,06,48228,-83.23767277709509,42.33945741453908
682418-1304,Hickory St & E 7 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-18 23:30:00,0901,09,48205,-82.98754191250251,42.43488136583112
688267-1304,Campbell St & Eldred St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-07-04 23:18:00,0409,04,48209,-83.10265341283178,42.31543336410991
682849-1304,Auburn St & W Outer Dr,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-20 22:25:00,0813,08,48223,-83.23490143705145,42.398065196699406
723052-2900,Brush St & Rosedale Ct,DAMAGE TO PROPERTY,NON-FATAL SHOOTING,2900,29000,DAMAGE TO PROPERTY,2021-04-13 05:00:00,0301,03,48202,-83.08131994703389,42.39334345472807
656831-1304,Brush St & Rosedale Ct,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-04-13 05:00:00,0301,03,48202,-83.08131994703389,42.39334345472807
686125-1304,Ryan Rd & E 7 Mile Rd,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-29 12:22:00,1102,11,48234,-83.06310682801654,42.43313870243287
682225-1304,Kilbourne Ave & Queen St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-19 01:04:00,0909,09,48213,-82.96719402530803,42.416649343443545
658535-1304,Dickerson St & E Warren Ave,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-04-24 16:15:00,0503,05,48213,-82.96702396667924,42.39250797222985
678694-1304,Warner St & McClellan St,AGGRAVATED ASSAULT,NON-FATAL SHOOTING,1304,13004,NON-FATAL SHOOTING,2021-06-11 02:00:00,0708,07,48214,-82.99828451963693,42.37799107805054
763166-1304,Rutland St & Majestic St,AGGRAVATED ASSAULT,AGGRAVATED / FELONIOUS ASSAULT,1304,13004,NON-FATAL SHOOTING,2021-01-08 03:33:00,0611,06,48228,-83.21271037396599,42.34581838636176
